postcode,installations,output,suburb_id,suburb,state,long,lat
872,185,2257.817,439,ULURU,NT,131.298809,-21.949513
872,185,2257.817,440,UMPANGARA,NT,131.298809,-21.949513
872,185,2257.817,20185,UMUWA,SA,132.0252848,-26.47801156
872,185,2257.817,441,URAPUNTJA,NT,131.298809,-21.949513
872,185,2257.817,20186,WALLACE ROCKHOLE,NT,133.0920217,-24.12316757
872,185,2257.817,443,WANARN,NT,131.298809,-21.949513
872,185,2257.817,444,WARAKURNA,WA,131.298809,-21.949513
872,185,2257.817,20187,WATARRU,SA,129.90524879999998,-27.02469871
872,185,2257.817,20188,WATINUMA,SA,131.8810186,-26.52118731
872,185,2257.817,445,WILLOWRA,NT,131.298809,-21.949513
872,185,2257.817,20189,WILORA,NT,133.72648619999998,-21.74429359
872,185,2257.817,20190,WINGELLINA,WA,131.6138326,-23.468686399999996
872,185,2257.817,20191,WUTUNUGURRA,NT,135.2504879,-20.46229972
872,185,2257.817,448,YUELAMU,NT,131.298809,-21.949513
872,185,2257.817,449,YUENDUMU,NT,131.298809,-21.949513
872,185,2257.817,450,YULARA,NT,131.298809,-21.949513
872,185,2257.817,20192,YUNYARINYI,SA,132.45500719999998,-26.32328109
873,133,994.439,20193,AMOONGUNA,NT,133.93065320000002,-23.76846799
873,133,994.439,20194,ARUMBERA,NT,133.8139564,-23.785262200000002
873,133,994.439,20195,CONNELLAN,NT,133.9102463,-23.80211632
873,133,994.439,20196,ILPARPA,NT,133.8226187,-23.74240746
873,133,994.439,20197,KILGARIFF,NT,133.88486029999999,-23.77047239
873,133,994.439,20198,ROSS,NT,133.9050112,-23.74471408
874,18,140.85,20199,IRLPME,NT,133.86475910000001,-23.64690294
874,18,140.85,20200,MOUNT JOHNS,NT,133.9123902,-23.72335988
874,18,140.85,20201,UNDOOLYA,NT,133.9224797,-23.68480339
875,128,820.836,20202,FLYNN,NT,133.8354205,-23.71350386
875,128,820.836,20203,LARAPINTA,NT,133.8311794,-23.68028355
880,23,239.201,20204,GAPUWIYAK,NT,135.79542859999998,-12.50557433
880,23,239.201,452,GOVE,NT,136.824863,-11.670366
880,23,239.201,20205,GUNYANGARA,NT,136.7083085,-12.21424182
880,23,239.201,453,NHULUNBUY,NT,136.824863,-11.670366
880,23,239.201,20206,YIRRKALA,NT,136.87720980000003,-12.2425718
881,12,107.73,455,NHULUNBUY,NT,136.824863,-11.670366
885,13,598.6,20207,ALYANGULA,NT,136.420066,-13.85078586
886,10,151.69,457,JABIRU,NT,132.56337299999998,-13.131179999999999
1340,1,1.14,666,KINGS CROSS,NSW,148.02101399999998,-35.537721000000005
1355,1,1.02,668,BONDI JUNCTION,NSW,151.262502,-33.893739000000004
1435,1,1.54,2418,ALEXANDRIA,NSW,151.108248,-33.711785
1460,1,4.75,2424,MASCOT,NSW,151.210791,-33.926669
1470,2,5.81,2427,DRUMMOYNE,NSW,151.151958,-33.842999
1475,3,11.985,2428,MARRICKVILLE,NSW,151.15334,-33.90911
1480,2,4.88,2430,KINGSGROVE,NSW,151.100027,-33.935922999999995
1485,1,2.0,2433,KOGARAH,NSW,151.140345,-33.974354
1490,1,1.51,2435,MIRANDA,NSW,151.107201,-34.035878000000004
1495,2,11.23,2437,CARINGBAH,NSW,151.123943,-34.046927000000004
1560,1,5.025,2440,NORTHBRIDGE,NSW,151.214797,-33.812636
1570,2,11.15,2442,ARTARMON,NSW,151.192733,-33.808087
1595,3,11.7,2446,LANE COVE,NSW,151.18795500000002,-33.791875
1630,7,33.785,2452,HORNSBY,NSW,151.09981200000001,-33.707684
1640,2,15.075,2455,FRENCHS FOREST,NSW,151.246751,-33.793137
1655,3,17.845,2456,MANLY,NSW,151.505125,-33.329799
1658,1,5.04,2457,MONA VALE,NSW,151.216799,-33.698772999999996
1660,2,13.1,2458,MONA VALE,NSW,151.216799,-33.698772999999996
1670,1,4.44,2459,NORTH RYDE BC,NSW,151.12,-33.7932
1680,2,9.38,2461,RYDE,NSW,151.137807,-33.761497999999996
1685,1,4.8,2462,WEST RYDE,NSW,151.09063999999998,-33.80406
1710,1,4.8,2475,EPPING,NSW,151.116696,-33.78417
1715,2,3.01,2477,PENNANT HILLS,NSW,151.049106,-33.758433000000004
1730,4,13.49,2478,SEVEN HILLS,NSW,150.966912,-33.760263
1741,1,10.0,2480,PARRAMATTA,NSW,151.13947199999998,-33.886165999999996
1755,2,5.1,2482,BAULKHAM HILLS,NSW,150.968177,-33.767239000000004
1765,8,25.8,2483,CASTLE HILL,NSW,151.03053500000001,-33.735906
1790,4,115.9,2486,ST MARYS,NSW,151.19554,-33.859047
1800,1,4.2,4457,ASHFIELD,NSW,151.124008,-33.887602
1805,2,14.72,4458,BURWOOD,NSW,151.10082,-33.891556
1830,1,6.08,4464,GRANVILLE,NSW,150.94858200000002,-33.859289000000004
1835,1,1.14,4466,AUBURN,NSW,151.023796,-33.883928000000004
1860,3,25.42,4469,FAIRFIELD,NSW,150.961124,-33.850457
1871,1,1.52,4470,LIVERPOOL,NSW,151.103632,-33.888327000000004
1875,1,1.61,4471,MOOREBANK,NSW,150.92236,-33.954639
1885,5,13.29,4472,BANKSTOWN,NSW,151.024581,-33.907416999999995
1890,5,18.04,4474,INGLEBURN,NSW,150.802088,-33.960035
2000,51,1288.986,20208,BARANGAROO,NSW,151.2015802,-33.86051951
2000,51,1288.986,4478,DARLING HARBOUR,NSW,151.256649,-33.859953000000004
2000,51,1288.986,4479,DAWES POINT,NSW,151.256649,-33.859953000000004
2000,51,1288.986,4480,HAYMARKET,NSW,151.256649,-33.859953000000004
2000,51,1288.986,4481,MILLERS POINT,NSW,151.256649,-33.859953000000004
2000,51,1288.986,4482,PARLIAMENT HOUSE,NSW,151.256649,-33.859953000000004
2000,51,1288.986,4483,SYDNEY,NSW,151.256649,-33.859953000000004
2000,51,1288.986,4484,SYDNEY SOUTH,NSW,151.256649,-33.859953000000004
2000,51,1288.986,4485,THE ROCKS,NSW,151.256649,-33.859953000000004
2007,28,357.18,4490,BROADWAY,NSW,151.19665,-33.883189
2007,28,357.18,4491,ULTIMO,NSW,151.19665,-33.883189
2008,82,725.5939999999999,4492,CHIPPENDALE,NSW,151.193858,-33.891146
2008,82,725.5939999999999,4493,DARLINGTON,NSW,151.193858,-33.891146
2008,82,725.5939999999999,4494,GOLDEN GROVE,NSW,151.193858,-33.891146
2009,17,348.48,4495,DARLING ISLAND,NSW,151.19305500000002,-33.871221999999996
2009,17,348.48,4496,PYRMONT,NSW,151.19305500000002,-33.871221999999996
2010,180,1231.9489999999998,4497,DARLINGHURST,NSW,151.212262,-33.884119
2010,180,1231.9489999999998,4498,SURRY HILLS,NSW,151.212262,-33.884119
2010,180,1231.9489999999998,4499,TAYLOR SQUARE,NSW,151.212262,-33.884119
2011,44,535.919,4500,ELIZABETH BAY,NSW,151.22162600000001,-33.873599
2011,44,535.919,4501,HMAS KUTTABUL,NSW,151.22162600000001,-33.873599
2011,44,535.919,4502,KINGS CROSS,NSW,151.22162600000001,-33.873599
2011,44,535.919,4503,POTTS POINT,NSW,151.22162600000001,-33.873599
2011,44,535.919,4504,RUSHCUTTERS BAY,NSW,151.22162600000001,-33.873599
2011,44,535.919,4505,WOOLLOOMOOLOO,NSW,151.22162600000001,-33.873599
2015,241,3467.992,4508,ALEXANDRIA,NSW,151.194825,-33.910105
2015,241,3467.992,4509,BEACONSFIELD,NSW,151.194825,-33.910105
2015,241,3467.992,4510,EVELEIGH,NSW,151.194825,-33.910105
2016,132,759.3539999999999,4511,REDFERN,NSW,151.206211,-33.894912
2017,73,987.095,4512,WATERLOO,NSW,151.206316,-33.903892
2017,73,987.095,22871,WATERLOO DC,NSW,0.0,0.0
2017,73,987.095,4513,ZETLAND,NSW,151.206316,-33.903892
2018,389,2119.6220000000003,4514,EASTLAKES,NSW,151.202697,-33.9233
2018,389,2119.6220000000003,4515,ROSEBERY,NSW,151.202697,-33.9233
2019,375,3485.67,4516,BANKSMEADOW,NSW,151.207285,-33.946923
2019,375,3485.67,4517,BOTANY,NSW,151.207285,-33.946923
2020,363,2571.467,4518,MASCOT,NSW,151.176775,-33.936178999999996
2020,363,2571.467,4519,SYDNEY DOMESTIC AIRPORT,NSW,151.176775,-33.936178999999996
2020,363,2571.467,4520,SYDNEY INTERNATIONAL AIRPORT,NSW,151.176775,-33.936178999999996
2021,227,1314.471,4521,CENTENNIAL PARK,NSW,151.227236,-33.895705
2021,227,1314.471,4522,MOORE PARK,NSW,151.227236,-33.895705
2021,227,1314.471,4523,PADDINGTON,NSW,151.227236,-33.895705
2022,279,1458.164,4524,BONDI JUNCTION,NSW,151.245049,-33.896401000000004
2022,279,1458.164,4525,BONDI JUNCTION PLAZA,NSW,151.245049,-33.896401000000004
2022,279,1458.164,4526,QUEENS PARK,NSW,151.245049,-33.896401000000004
2023,247,1778.525,4527,BELLEVUE HILL,NSW,151.25591,-33.884685
2024,384,2419.738,4528,BRONTE,NSW,151.259392,-33.904414
2024,384,2419.738,4529,CHARING CROSS,NSW,151.259392,-33.904414
2024,384,2419.738,4530,WAVERLEY,NSW,151.259392,-33.904414
2025,130,702.41,4531,WOOLLAHRA,NSW,151.240508,-33.888709999999996
2026,571,2847.71,4532,BEN BUCKLER,NSW,151.268968,-33.891040999999994
2026,571,2847.71,4533,BONDI,NSW,151.268968,-33.891040999999994
2026,571,2847.71,4534,BONDI BEACH,NSW,151.268968,-33.891040999999994
2026,571,2847.71,4535,NORTH BONDI,NSW,151.268968,-33.891040999999994
2026,571,2847.71,4536,TAMARAMA,NSW,151.268968,-33.891040999999994
2027,78,542.764,4537,DARLING POINT,NSW,151.250494,-33.868972
2027,78,542.764,4538,EDGECLIFF,NSW,151.250494,-33.868972
2027,78,542.764,4539,HMAS RUSHCUTTERS,NSW,151.250494,-33.868972
2027,78,542.764,4540,POINT PIPER,NSW,151.250494,-33.868972
2028,63,496.01,4541,DOUBLE BAY,NSW,151.240965,-33.878413
2029,178,1108.594,4542,ROSE BAY,NSW,151.266989,-33.875709
2030,435,2869.992,4543,DIAMOND BAY,NSW,151.275977,-33.858378
2030,435,2869.992,4544,DOVER HEIGHTS,NSW,151.275977,-33.858378
2030,435,2869.992,4545,HMAS WATSON,NSW,151.275977,-33.858378
2030,435,2869.992,4546,ROSE BAY NORTH,NSW,151.275977,-33.858378
2030,435,2869.992,4547,VAUCLUSE,NSW,151.275977,-33.858378
2030,435,2869.992,4548,WATSONS BAY,NSW,151.275977,-33.858378
2031,700,3881.362,4549,CLOVELLY,NSW,151.23916699999998,-33.914832000000004
2031,700,3881.362,4550,CLOVELLY WEST,NSW,151.23916699999998,-33.914832000000004
2031,700,3881.362,4551,RANDWICK,NSW,151.23916699999998,-33.914832000000004
2031,700,3881.362,22858,RANDWICK DC,NSW,0.0,0.0
2031,700,3881.362,4552,ST PAULS,NSW,151.23916699999998,-33.914832000000004
2032,371,1812.03,4553,DACEYVILLE,NSW,151.223936,-33.930314
2032,371,1812.03,4554,KINGSFORD,NSW,151.223936,-33.930314
2033,203,1254.297,4555,KENSINGTON,NSW,151.218435,-33.911390000000004
2034,470,2392.226,4556,COOGEE,NSW,151.252171,-33.929096
2034,470,2392.226,4557,SOUTH COOGEE,NSW,151.252171,-33.929096
2035,1137,5745.391,4558,MAROUBRA,NSW,151.241292,-33.945634999999996
2035,1137,5745.391,4559,MAROUBRA SOUTH,NSW,151.241292,-33.945634999999996
2035,1137,5745.391,4560,PAGEWOOD,NSW,151.241292,-33.945634999999996
2036,1200,6337.605,4561,CHIFLEY,NSW,151.237844,-33.969623999999996
2036,1200,6337.605,4562,EASTGARDENS,NSW,151.237844,-33.969623999999996
2036,1200,6337.605,4563,HILLSDALE,NSW,151.237844,-33.969623999999996
2036,1200,6337.605,4564,LA PEROUSE,NSW,151.237844,-33.969623999999996
2036,1200,6337.605,4565,LITTLE BAY,NSW,151.237844,-33.969623999999996
2036,1200,6337.605,4566,MALABAR,NSW,151.237844,-33.969623999999996
2036,1200,6337.605,4567,MATRAVILLE,NSW,151.237844,-33.969623999999996
2036,1200,6337.605,4568,PHILLIP BAY,NSW,151.237844,-33.969623999999996
2036,1200,6337.605,4569,PORT BOTANY,NSW,151.237844,-33.969623999999996
2037,279,1344.72,4570,FOREST LODGE,NSW,151.184458,-33.880179
2037,279,1344.72,4571,GLEBE,NSW,151.184458,-33.880179
2038,349,1459.154,4572,ANNANDALE,NSW,151.170165,-33.881624
2039,254,1127.1760000000002,4573,ROZELLE,NSW,151.17191499999998,-33.867187
2040,841,4052.66,4574,LEICHHARDT,NSW,151.15681899999998,-33.878774
2040,841,4052.66,4575,LILYFIELD,NSW,151.15681899999998,-33.878774
2041,474,1872.608,4576,BALMAIN,NSW,151.180095,-33.858556
2041,474,1872.608,4577,BALMAIN EAST,NSW,151.180095,-33.858556
2041,474,1872.608,4578,BIRCHGROVE,NSW,151.180095,-33.858556
2042,523,2257.805,4579,ENMORE,NSW,151.175354,-33.900649
2042,523,2257.805,4580,NEWTOWN,NSW,151.175354,-33.900649
2043,134,657.414,4581,ERSKINEVILLE,NSW,151.184665,-33.903521000000005
2044,398,2181.449,4582,ST PETERS,NSW,151.17074,-33.920698
2044,398,2181.449,22863,ST PETERS DC,NSW,0.0,0.0
2044,398,2181.449,4583,SYDENHAM,NSW,151.17074,-33.920698
2044,398,2181.449,4584,TEMPE,NSW,151.17074,-33.920698
2045,287,1999.971,4585,HABERFIELD,NSW,151.138684,-33.879301
2046,898,5033.815,4586,ABBOTSFORD,NSW,151.133865,-33.866044
2046,898,5033.815,4587,CANADA BAY,NSW,151.133865,-33.866044
2046,898,5033.815,4588,CHISWICK,NSW,151.133865,-33.866044
2046,898,5033.815,4589,FIVE DOCK,NSW,151.133865,-33.866044
2046,898,5033.815,4590,RODD POINT,NSW,151.133865,-33.866044
2046,898,5033.815,4591,RUSSELL LEA,NSW,151.133865,-33.866044
2046,898,5033.815,4592,WAREEMBA,NSW,151.133865,-33.866044
2047,277,1348.4029999999998,4593,DRUMMOYNE,NSW,151.165735,-33.853924
2048,228,1219.8239999999998,4594,STANMORE,NSW,151.16564,-33.89418
2048,228,1219.8239999999998,4595,WESTGATE,NSW,151.16564,-33.89418
2049,344,1622.1329999999998,4321,LEWISHAM,NSW,151.15085,-33.897219
2049,344,1622.1329999999998,4322,PETERSHAM,NSW,151.15085,-33.897219
2049,344,1622.1329999999998,4323,PETERSHAM NORTH,NSW,151.15085,-33.897219
2050,159,1308.536,4324,CAMPERDOWN,NSW,151.17598,-33.890370000000004
2050,159,1308.536,4325,MISSENDEN ROAD,NSW,151.17598,-33.890370000000004
2055,1,2.4,4327,NORTH SYDNEY,NSW,151.104935,-33.802837
2057,19,116.855,4328,CHATSWOOD,NSW,151.1899,-33.791988
2059,3,43.36,4330,NORTH SYDNEY,NSW,151.104935,-33.802837
2060,200,1293.02,4331,HMAS PLATYPUS,NSW,151.204557,-33.839863
2060,200,1293.02,4332,HMAS WATERHEN,NSW,151.204557,-33.839863
2060,200,1293.02,4333,LAVENDER BAY,NSW,151.204557,-33.839863
2060,200,1293.02,4334,MCMAHONS POINT,NSW,151.204557,-33.839863
2060,200,1293.02,4335,NORTH SYDNEY,NSW,151.204557,-33.839863
2060,200,1293.02,4336,NORTH SYDNEY SHOPPINGWORLD,NSW,151.204557,-33.839863
2060,200,1293.02,4337,WAVERTON,NSW,151.204557,-33.839863
2061,21,144.165,4338,KIRRIBILLI,NSW,151.212372,-33.848785
2061,21,144.165,4339,MILSONS POINT,NSW,151.212372,-33.848785
2062,158,758.829,4340,CAMMERAY,NSW,151.21246000000002,-33.822837
2063,397,2432.103,4341,NORTHBRIDGE,NSW,151.214797,-33.812636
2064,268,2445.521,4342,ARTARMON,NSW,151.183801,-33.813209
2065,648,3330.667,4343,CROWS NEST,NSW,151.192212,-33.828361
2065,648,3330.667,22835,CROWS NEST DC,NSW,0.0,0.0
2065,648,3330.667,4344,GORE HILL,NSW,151.192212,-33.828361
2065,648,3330.667,4345,GREENWICH,NSW,151.192212,-33.828361
2065,648,3330.667,4346,NAREMBURN,NSW,151.192212,-33.828361
2065,648,3330.667,4347,ROYAL NORTH SHORE HOSPITAL,NSW,151.192212,-33.828361
2065,648,3330.667,4348,ST LEONARDS,NSW,151.192212,-33.828361
2065,648,3330.667,4349,WOLLSTONECRAFT,NSW,151.192212,-33.828361
2066,1283,7286.62,4350,LANE COVE,NSW,151.16091200000002,-33.818641
2066,1283,7286.62,4351,LANE COVE NORTH,NSW,151.16091200000002,-33.818641
2066,1283,7286.62,4352,LANE COVE WEST,NSW,151.16091200000002,-33.818641
2066,1283,7286.62,4353,LINLEY POINT,NSW,151.16091200000002,-33.818641
2066,1283,7286.62,4354,LONGUEVILLE,NSW,151.16091200000002,-33.818641
2066,1283,7286.62,4355,NORTHWOOD,NSW,151.16091200000002,-33.818641
2066,1283,7286.62,4356,OSBORNE PARK,NSW,151.16091200000002,-33.818641
2066,1283,7286.62,4357,RIVERVIEW,NSW,151.16091200000002,-33.818641
2067,645,3253.7909999999997,4358,CHATSWOOD,NSW,151.17711,-33.798378
2067,645,3253.7909999999997,4359,CHATSWOOD WEST,NSW,151.17711,-33.798378
2068,893,4815.806,4360,CASTLECRAG,NSW,151.20271499999998,-33.800881
2068,893,4815.806,4361,MIDDLE COVE,NSW,151.20271499999998,-33.800881
2068,893,4815.806,20209,NORTH WILLOUGHBY,NSW,151.1973964,-33.79634382
2068,893,4815.806,4362,WILLOUGHBY,NSW,151.20271499999998,-33.800881
2068,893,4815.806,20210,WILLOUGHBY EAST,NSW,151.206289,-33.79909157
2068,893,4815.806,4363,WILLOUGHBY NORTH,NSW,151.20271499999998,-33.800881
2069,742,4258.094,4364,CASTLE COVE,NSW,151.195368,-33.780246000000005
2069,742,4258.094,4365,ROSEVILLE,NSW,151.195368,-33.780246000000005
2069,742,4258.094,4366,ROSEVILLE CHASE,NSW,151.195368,-33.780246000000005
2070,687,3920.482,4367,EAST LINDFIELD,NSW,151.16200700000002,-33.78042
2070,687,3920.482,4368,LINDFIELD,NSW,151.16200700000002,-33.78042
2070,687,3920.482,4369,LINDFIELD WEST,NSW,151.16200700000002,-33.78042
2071,614,3676.071,20211,EAST KILLARA,NSW,151.1814551,-33.75536381
2071,614,3676.071,4370,KILLARA,NSW,151.17173799999998,-33.761834
2072,270,1724.257,4371,GORDON,NSW,151.153176,-33.754582
2073,829,4897.670999999999,4372,PYMBLE,NSW,151.130278,-33.757296000000004
2073,829,4897.670999999999,4373,WEST PYMBLE,NSW,151.130278,-33.757296000000004
2074,1257,6830.191999999999,4374,BOBBIN HEAD,NSW,151.123716,-33.735222
2074,1257,6830.191999999999,4375,NORTH TURRAMURRA,NSW,151.123716,-33.735222
2074,1257,6830.191999999999,4376,SOUTH TURRAMURRA,NSW,151.123716,-33.735222
2074,1257,6830.191999999999,4377,TURRAMURRA,NSW,151.123716,-33.735222
2074,1257,6830.191999999999,4378,WARRAWEE,NSW,151.123716,-33.735222
2075,1065,6417.019,4379,NORTH ST IVES,NSW,151.16728999999998,-33.723693
2075,1065,6417.019,4380,ST IVES,NSW,151.16728999999998,-33.723693
2075,1065,6417.019,4381,ST IVES CHASE,NSW,151.16728999999998,-33.723693
2076,1208,6843.599,4382,NORMANHURST,NSW,151.108249,-33.723263
2076,1208,6843.599,20212,NORTH WAHROONGA,NSW,151.1311234,-33.697714399999995
2076,1208,6843.599,4383,WAHROONGA,NSW,151.108249,-33.723263
2077,1561,8316.696,4384,ASQUITH,NSW,151.097508,-33.691922
2077,1561,8316.696,4385,HORNSBY,NSW,151.097508,-33.691922
2077,1561,8316.696,4386,HORNSBY HEIGHTS,NSW,151.097508,-33.691922
2077,1561,8316.696,4387,WAITARA,NSW,151.097508,-33.691922
2079,537,2542.7870000000003,4388,MOUNT COLAH,NSW,151.112681,-33.666637
2080,161,1145.7,4389,MOUNT KURING-GAI,NSW,151.143563,-33.658174
2081,557,2309.937,4390,BEROWRA,NSW,151.150498,-33.619756
2081,557,2309.937,4391,COWAN,NSW,151.150498,-33.619756
2082,598,2782.765,20213,BEROWRA CREEK,NSW,151.138709,-33.54620871
2082,598,2782.765,4392,BEROWRA HEIGHTS,NSW,151.168984,-33.561858
2082,598,2782.765,4393,BEROWRA WATERS,NSW,151.168984,-33.561858
2083,198,977.327,4394,BAR POINT,NSW,151.194452,-33.525321999999996
2083,198,977.327,4395,BROOKLYN,NSW,151.194452,-33.525321999999996
2083,198,977.327,20214,CHEERO POINT,NSW,151.1920435,-33.51046731
2083,198,977.327,4396,COGRA BAY,NSW,151.194452,-33.525321999999996
2083,198,977.327,4397,DANGAR ISLAND,NSW,151.194452,-33.525321999999996
2083,198,977.327,4398,MILSONS PASSAGE,NSW,151.194452,-33.525321999999996
2083,198,977.327,4399,MOONEY MOONEY,NSW,151.194452,-33.525321999999996
2084,310,2157.547,4400,AKUNA BAY,NSW,151.216929,-33.650999
2084,310,2157.547,4401,COTTAGE POINT,NSW,151.216929,-33.650999
2084,310,2157.547,4402,DUFFYS FOREST,NSW,151.216929,-33.650999
2084,310,2157.547,4403,TERREY HILLS,NSW,151.216929,-33.650999
2085,927,4741.97,4404,BELROSE,NSW,151.211719,-33.728782
2085,927,4741.97,4405,BELROSE WEST,NSW,151.211719,-33.728782
2085,927,4741.97,4406,DAVIDSON,NSW,151.211719,-33.728782
2086,928,4624.221,4407,FRENCHS FOREST,NSW,151.22921100000002,-33.75185
2086,928,4624.221,4408,FRENCHS FOREST EAST,NSW,151.22921100000002,-33.75185
2087,893,4392.005999999999,4409,FORESTVILLE,NSW,151.210531,-33.766093
2087,893,4392.005999999999,4410,KILLARNEY HEIGHTS,NSW,151.210531,-33.766093
2088,816,5022.102,4411,MOSMAN,NSW,151.243351,-33.830687
2088,816,5022.102,4412,SPIT JUNCTION,NSW,151.243351,-33.830687
2089,102,657.066,20215,KURRABA POINT,NSW,151.2228263,-33.84149573
2089,102,657.066,4413,NEUTRAL BAY,NSW,151.216869,-33.838021000000005
2089,102,657.066,4414,NEUTRAL BAY JUNCTION,NSW,151.216869,-33.838021000000005
2090,209,1024.8010000000002,4415,CREMORNE,NSW,151.223094,-33.828949
2090,209,1024.8010000000002,4416,CREMORNE JUNCTION,NSW,151.223094,-33.828949
2090,209,1024.8010000000002,4417,CREMORNE POINT,NSW,151.223094,-33.828949
2092,431,2556.564,4419,SEAFORTH,NSW,151.24181299999998,-33.796636
2093,1077,5869.102,4420,BALGOWLAH,NSW,151.258069,-33.79315
2093,1077,5869.102,4421,BALGOWLAH HEIGHTS,NSW,151.258069,-33.79315
2093,1077,5869.102,4422,CLONTARF,NSW,151.258069,-33.79315
2093,1077,5869.102,4423,MANLY VALE,NSW,151.258069,-33.79315
2093,1077,5869.102,4424,NORTH BALGOWLAH,NSW,151.258069,-33.79315
2094,175,798.455,4425,FAIRLIGHT,NSW,151.27324199999998,-33.795227000000004
2095,326,1828.349,4426,MANLY,NSW,151.294675,-33.815482
2095,326,1828.349,4427,MANLY EAST,NSW,151.294675,-33.815482
2096,594,2865.151,4428,CURL CURL,NSW,151.28493999999998,-33.776781
2096,594,2865.151,20216,FRESHWATER,NSW,151.28490459999998,-33.77509122
2096,594,2865.151,4429,HARBORD,NSW,151.28493999999998,-33.776781
2096,594,2865.151,4430,QUEENSCLIFF,NSW,151.28493999999998,-33.776781
2097,833,3868.26,4431,COLLAROY,NSW,151.29789499999998,-33.739577000000004
2097,833,3868.26,4432,COLLAROY BEACH,NSW,151.29789499999998,-33.739577000000004
2097,833,3868.26,20217,COLLAROY PLATEAU,NSW,151.2907075,-33.73032061
2097,833,3868.26,4433,COLLAROY PLATEAU WEST,NSW,151.29789499999998,-33.739577000000004
2097,833,3868.26,4434,LONG REEF,NSW,151.29789499999998,-33.739577000000004
2097,833,3868.26,4435,WHEELER HEIGHTS,NSW,151.29789499999998,-33.739577000000004
2099,1567,7819.351,4436,CROMER,NSW,151.279999,-33.748914
2099,1567,7819.351,4437,CROMER HEIGHTS,NSW,151.279999,-33.748914
2099,1567,7819.351,4438,DEE WHY,NSW,151.279999,-33.748914
2099,1567,7819.351,4439,DEE WHY BEACH,NSW,151.279999,-33.748914
2099,1567,7819.351,4440,NARRAWEENA,NSW,151.279999,-33.748914
2099,1567,7819.351,4441,NORTH CURL CURL,NSW,151.279999,-33.748914
2099,1567,7819.351,4442,WINGALA,NSW,151.279999,-33.748914
2100,1323,8022.654,4443,ALLAMBIE,NSW,151.257781,-33.766409
2100,1323,8022.654,4444,ALLAMBIE HEIGHTS,NSW,151.257781,-33.766409
2100,1323,8022.654,4445,BEACON HILL,NSW,151.257781,-33.766409
2100,1323,8022.654,4446,BROOKVALE,NSW,151.257781,-33.766409
2100,1323,8022.654,4447,NORTH MANLY,NSW,151.257781,-33.766409
2100,1323,8022.654,4448,OXFORD FALLS,NSW,151.257781,-33.766409
2100,1323,8022.654,4449,WARRINGAH MALL,NSW,151.257781,-33.766409
2101,904,4538.787,4450,ELANORA HEIGHTS,NSW,151.27114,-33.707117
2101,904,4538.787,4451,INGLESIDE,NSW,151.27114,-33.707117
2101,904,4538.787,4452,NARRABEEN,NSW,151.27114,-33.707117
2101,904,4538.787,4453,NARRABEEN PENINSULA,NSW,151.27114,-33.707117
