Postcode,Installation_2001,Output_2001,Installation_2002,Output_2002,Installation_2003,Output_2003,Installation_2004,Output_2004,Installation_2005,Output_2005,Installation_2006,Output_2006,Installation_2007,Output_2007,Installation_2008,Output_2008,Installation_2009,Output_2009,Installation_2010,Output_2010,Installation_2011,Output_2011,Installation_2012,Output_2012,Installation_2013,Output_2013,Installation_2014,Output_2014,Installation_2015,Output_2015,Installation_2016,Output_2016,Installation_2017,Output_2017,Installation_2018,Output_2018,Installation_2019,Output_2019,Installation_2020,Output_2020,Installation_2021,Output_2021
2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,14.1,21.0,50.52,16.0,31.63,7.0,23.56,4.0,23.5,13.0,50.15,5.0,52.87,7.0,93.45,14.0,186.295,17.0,108.47,19.0,148.24,46,270.84,9,57.92
2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.24,10.0,23.13,13.0,24.076,8.0,22.625,4.0,7.35,5.0,34.75,9.0,70.61,5.0,139.71,12.0,83.235,9.0,92.91,9.0,61.01,15,235.525,6,43.94
2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,0.0,0.0,1.0,1.98,2.0,2.04,17.0,20.71,62.0,119.13,70.0,157.37,40.0,91.934,37.0,95.464,34.0,88.47,18.0,62.56,27.0,135.53,77.0,312.35,75.0,379.48,74.0,456.84,171,1145.07,66,501.495
2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,13.0,13.06,21.0,29.9,23.0,45.65,5.0,22.51,12.0,57.56,6.0,47.12,2.0,16.5,3.0,5.62,9.0,21.01,13.0,57.2,16.0,115.925,19,211.045,4,24.24
2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.072,16.0,17.48,20.0,40.695,17.0,31.87,15.0,33.45,7.0,16.7,14.0,55.52,4.0,30.16,6.0,16.66,8.0,24.655,13.0,55.47,18.0,122.36,29,191.65,10,65.57
2298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.05,26.0,30.335,104.0,193.984,71.0,192.205,56.0,126.795,23.0,107.51,44.0,245.56,22.0,101.905,25.0,94.84,28.0,100.2,49.0,268.945,64.0,447.715,96,661.43,46,324.095
2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.625,29.0,38.185,141.0,333.205,103.0,243.87,55.0,162.05,39.0,121.2,52.0,225.78,26.0,133.535,34.0,187.47,57.0,249.335,53.0,305.82,82.0,677.4,119,1036.285,50,384.53
2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93,0.0,0.0,3.0,3.882,30.0,35.45,70.0,159.47,52.0,115.65,33.0,89.558,12.0,129.53,19.0,127.34,31.0,350.554,27.0,234.3,30.0,164.585,39.0,305.69,42.0,449.095,78,715.46,21,165.26
2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.21,0.0,0.0,1.0,3.055,0.0,0.0,2.0,40.5,2.0,59.975,0.0,0.0,1.0,29.97,6.0,141.39,2.0,103.08,2,49.5,1,46.8
2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.05,31.0,39.27,95.0,179.405,118.0,287.87,44.0,120.29,19.0,60.07,53.0,209.033,28.0,160.55,28.0,121.875,45.0,227.925,50.0,353.165,54.0,464.265,123,975.99,42,312.48
2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.09,66.0,82.145,178.0,365.008,155.0,345.404,103.0,252.08,45.0,219.021,76.0,382.921,54.0,556.585,51.0,490.345,104.0,713.605,89.0,680.93,109.0,881.7,167,1428.085,70,732.94
2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.07,49.0,57.87,170.0,396.18,132.0,285.079,63.0,150.67,37.0,129.785,59.0,204.145,43.0,168.178,49.0,180.61,87.0,357.105,63.0,371.255,96.0,765.843,189,1406.13,76,533.24
2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,8.0,12.83,9.0,23.02,7.0,17.19,7.0,116.75,3.0,8.12,3.0,9.25,3.0,10.57,5.0,32.05,4.0,20.915,11.0,93.635,12,74.765,4,27.24
2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.25,38.0,74.514,54.0,116.569,32.0,73.52,14.0,37.74,15.0,49.3,19.0,86.4,14.0,56.61,17.0,65.615,25.0,120.845,34.0,284.415,36,241.19,23,126.315
2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.22,0.0,0.0,1.0,10.5,0.0,0.0,1.0,10.24,0.0,0.0,0.0,0.0,0.0,0.0,1,87.295,0,0.0
2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.64,1.0,3.675,4.0,4.26,16.0,50.14,17.0,73.75,6.0,14.46,6.0,24.54,4.0,23.49,9.0,36.74,16.0,84.01,15.0,73.11,21.0,203.72,18.0,113.96,16,126.09,5,34.28
2312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,11.0,21.36,18.0,44.8,22.0,60.574,18.0,47.455,12.0,37.54,20.0,59.01,21.0,102.715,15.0,64.225,19.0,154.33,23.0,156.655,23.0,144.085,36,256.53,12,102.22
2315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.13,0.0,0.0,2.0,2.6,2.0,2.04,27.0,33.84,368.0,645.682,219.0,471.373,93.0,232.505,88.0,251.16,101.0,349.162,71.0,279.405,56.0,217.67,119.0,731.58,168.0,926.002,154.0,1229.83,278,1931.245,131,977.225
2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33,0.0,0.0,1.0,1.05,1.0,1.02,15.0,17.72,72.0,176.86,106.0,227.24,52.0,208.725,25.0,75.54,49.0,184.745,33.0,140.39,24.0,115.615,73.0,339.515,132.0,640.205,148.0,848.035,166,1374.05,71,428.74
2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.98,1.0,1.98,16.0,10.51,154.0,310.439,81.0,207.69,53.0,237.34,38.0,135.615,43.0,135.265,42.0,269.955,30.0,271.225,75.0,409.78,82.0,482.805,106.0,739.79,107,840.75,36,265.18
2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.48,1.0,0.7,1.0,1.085,2.0,1.145,32.0,38.4,139.0,309.023,164.0,433.776,126.0,382.694,90.0,339.67,109.0,385.753,72.0,389.044,86.0,445.147,170.0,920.586,240.0,1607.715,269.0,2150.77,384,3097.555,124,974.26
2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,2.0,3.05,2.0,2.07,19.0,20.79,111.0,215.984,109.0,225.99,75.0,166.515,48.0,219.67,52.0,163.55,36.0,135.57,49.0,196.3,67.0,273.755,97.0,488.455,105.0,669.64,140,922.94,69,516.65
2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0.99,3.0,6.51,67.0,99.7,265.0,682.702,377.0,936.316,233.0,740.9,192.0,846.285,304.0,1779.184,204.0,1288.384,209.0,1135.75,347.0,2517.168,552.0,4607.603,597.0,5361.335,887,7904.89,318,2837.185
2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.24,0.0,0.0,3.0,6.686,4.0,12.14,32.0,49.455,157.0,392.525,172.0,429.215,159.0,419.661,95.0,320.633,115.0,452.321,91.0,431.535,104.0,494.47,178.0,1002.84,287.0,1966.82,328.0,2486.625,496,4146.615,217,1855.02
2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.54,2.0,5.154,36.0,51.55,201.0,420.42,290.0,664.181,171.0,489.115,132.0,532.45,139.0,1121.16,159.0,828.9,158.0,595.804,246.0,1400.232,353.0,2212.42,448.0,3438.77,563,5355.535,213,1879.32
2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.0,0.0,0.0,0.0,2.0,2.62,44.0,65.25,295.0,657.714,387.0,910.815,187.0,555.245,121.0,472.927,185.0,665.074,114.0,498.613,134.0,651.87,266.0,1388.542,292.0,1992.645,271.0,2047.719,396,3115.335,199,1566.26
2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.05,0.0,0.0,1.0,1.05,5.0,5.16,256.0,303.51,433.0,925.194,368.0,879.356,248.0,666.945,169.0,770.735,214.0,825.776,158.0,852.63,161.0,757.15,366.0,1613.061,395.0,2516.05,401.0,2792.725,556,4370.49,205,1380.89
2325,0.0,0.0,0.0,0.0,1.0,1.44,2.0,0.24,6.0,5.34,2.0,3.65,2.0,2.24,8.0,11.96,60.0,88.235,278.0,626.404,260.0,671.185,314.0,812.639,176.0,789.81,181.0,1004.396,166.0,951.545,159.0,662.59,325.0,1872.074,387.0,2393.73,489.0,3666.515,531,4292.99,193,1785.38
2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.02,13.0,16.765,68.0,156.145,84.0,194.34,67.0,145.28,46.0,127.997,50.0,208.408,61.0,384.41,40.0,149.82,113.0,579.088,141.0,874.565,131.0,941.575,164,1201.015,57,443.01
2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,14.0,16.15,83.0,178.025,69.0,150.92,62.0,160.18,52.0,241.39,46.0,160.575,32.0,139.2,30.0,141.38,91.0,433.48,113.0,981.055,73.0,667.91,140,1046.295,41,303.33
2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,1.0,0.16,0.0,0.0,1.0,1.98,1.0,1.05,23.0,89.655,29.0,155.945,35.0,204.408,20.0,99.9,18.0,96.73,18.0,94.961,26.0,142.96,14.0,106.07,18.0,99.9,32.0,292.8,52,528.725,22,238.815
2329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.31,3.0,3.71,7.0,21.78,19.0,81.155,32.0,128.18,19.0,64.39,8.0,25.29,17.0,140.63,34.0,205.83,30.0,217.821,33.0,230.965,38.0,304.195,36,291.635,7,67.28
2330,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.4,4.0,2.445,2.0,1.32,3.0,2.105,3.0,5.535,35.0,54.16,168.0,545.852,249.0,732.089,196.0,726.788,189.0,779.187,170.0,1042.381,133.0,722.643,110.0,1010.525,224.0,1452.097,294.0,2153.498,289.0,2441.11,446,4100.69,152,1396.02
2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,2.0,1.83,1.0,1.62,11.0,16.44,85.0,254.465,88.0,287.64,97.0,321.972,92.0,368.29,87.0,352.656,91.0,655.395,86.0,615.84,93.0,570.42,148.0,1087.98,155.0,1232.25,250,2044.16,89,763.495
2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.95,23.0,71.63,40.0,88.72,23.0,67.36,15.0,52.905,23.0,89.36,16.0,82.09,14.0,110.47,43.0,216.615,31.0,175.415,57.0,424.39,85,703.335,30,265.48
2335,0.0,0.0,0.0,0.0,1.0,1.28,0.0,0.0,0.0,0.0,1.0,2.1,2.0,4.55,1.0,1.05,27.0,35.19,59.0,220.614,84.0,274.683,51.0,178.869,43.0,173.07,62.0,269.449,37.0,179.794,35.0,237.6,92.0,488.356,112.0,745.527,138.0,1190.64,215,2098.39,67,553.44
2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,4.0,13.66,30.0,129.085,16.0,48.469,27.0,90.57,21.0,83.85,29.0,112.09,16.0,65.63,12.0,98.97,47.0,422.49,35.0,239.789,47.0,352.25,48,395.21,17,154.96
2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,1.0,3.84,2.0,2.25,10.0,24.8,58.0,202.945,56.0,196.35,47.0,161.45,66.0,278.255,58.0,245.845,59.0,422.115,45.0,416.055,97.0,648.628,107.0,1098.885,122.0,997.54,111,1013.6,41,331.7
2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.07,14.0,42.335,7.0,23.78,18.0,61.835,13.0,35.46,20.0,67.17,14.0,59.715,23.0,162.55,21.0,148.225,22.0,185.025,35.0,207.52,31,232.775,16,203.31
2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.84,0.0,0.0,1.0,1.65,2.0,2.7,11.0,48.27,5.0,28.84,10.0,34.485,7.0,30.37,9.0,64.59,8.0,37.39,5.0,22.98,9.0,23.65,9.0,52.65,13.0,71.505,13,75.05,4,26.5
2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.99,7.0,9.11,8.0,12.715,18.0,66.895,60.0,100.1,520.0,1335.658,379.0,1158.04,352.0,1104.369,412.0,1611.537,436.0,2703.46,311.0,1967.405,297.0,1596.425,512.0,3251.545,538.0,3933.944,768.0,5991.565,1078,7725.505,310,2433.295
2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,49.515,21.0,58.37,11.0,26.57,14.0,51.305,14.0,48.49,14.0,46.46,12.0,75.84,23.0,207.56,18.0,105.04,32.0,274.045,40,273.445,4,31.64
2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.255,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.005,6.0,40.94,3.0,12.236,2.0,7.06,6.0,25.575,7.0,37.9,5.0,30.13,8.0,28.5,6.0,60.83,2.0,19.68,8,141.505,2,19.98
2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.32,0.0,0.0,1.0,1.2,32.0,93.813,51.0,220.724,35.0,144.87,68.0,269.41,36.0,132.965,46.0,293.05,32.0,128.155,69.0,406.25,50.0,259.61,74.0,486.87,61,440.7,35,255.585
2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.54,0.0,0.0,0.0,0.0,2.0,3.0,7.0,21.03,9.0,44.61,8.0,26.593,10.0,40.7,12.0,38.48,10.0,30.07,11.0,38.16,10.0,63.285,11.0,98.89,11.0,88.88,14,91.01,3,23.16
2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.96,3.0,6.22,3.0,10.38,8.0,29.78,12.0,34.71,8.0,39.91,8.0,32.6,10.0,43.11,9.0,28.69,11.0,136.44,15.0,106.525,17.0,148.69,18,132.58,4,28.48
2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.98,2.0,8.07,43.0,108.105,43.0,207.99,24.0,74.49,37.0,148.11,29.0,108.975,33.0,102.55,28.0,125.505,49.0,333.74,61.0,377.97,50.0,250.685,44,301.485,11,101.1
2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.56,2.0,0.915,1.0,2.31,1.0,1.62,2.0,4.56,11.0,35.16,14.0,56.005,13.0,49.1,35.0,129.85,24.0,130.03,25.0,80.99,16.0,69.48,19.0,111.615,22.0,128.945,39.0,230.96,44,305.92,19,140.085
2350,0.0,0.0,1.0,1.5,1.0,2.24,1.0,0.56,6.0,7.04,5.0,7.105,20.0,27.261,28.0,51.415,121.0,187.99,250.0,683.489,213.0,730.665,156.0,484.112,270.0,1094.73,191.0,1007.02,154.0,926.67,110.0,735.87,239.0,1506.17,266.0,1882.05,380.0,2814.44,639,4019.25,163,1241.75
2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.08,2.0,2.28,46.0,116.319,26.0,88.6,27.0,79.965,28.0,84.71,35.0,139.035,20.0,76.94,26.0,111.18,46.0,220.905,24.0,129.81,37.0,213.65,50,324.89,14,83.355
2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.22,22.0,69.425,11.0,27.365,14.0,46.694,13.0,35.1,17.0,54.59,20.0,68.53,11.0,46.45,25.0,125.655,17.0,89.355,15.0,106.01,28,175.775,5,35.88
2354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,5.0,4.26,4.0,3.3,2.0,4.31,3.0,4.97,9.0,11.26,29.0,117.7,37.0,225.39,32.0,122.632,33.0,149.948,23.0,72.85,28.0,137.085,40.0,181.005,34.0,289.545,39.0,232.425,40.0,324.135,33,200.52,14,109.575
2355,0.0,0.0,0.0,0.0,1.0,0.64,1.0,1.6,2.0,0.675,1.0,1.05,0.0,0.0,2.0,4.125,0.0,0.0,2.0,11.655,4.0,10.7,5.0,11.45,12.0,32.35,5.0,13.0,7.0,33.3,4.0,25.685,8.0,22.13,10.0,59.44,8.0,47.155,7,52.29,4,35.15
2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.93,0.0,0.0,3.0,23.368,0.0,0.0,2.0,3.25,6.0,19.75,3.0,32.77,2.0,11.0,3.0,10.45,4.0,29.4,2,10.725,1,6.6
2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.92,0.0,0.0,0.0,0.0,1.0,1.65,8.0,14.06,30.0,127.075,384.0,744.795,102.0,345.205,63.0,243.155,53.0,304.83,36.0,190.56,113.0,508.005,77.0,412.2,77.0,436.34,54.0,374.705,98,778.73,29,186.32
2358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.76,2.0,2.2,2.0,2.76,2.0,2.65,26.0,33.51,45.0,135.615,38.0,212.91,43.0,151.53,36.0,182.93,36.0,121.195,33.0,119.415,24.0,141.16,41.0,216.395,66.0,485.065,56.0,343.405,77,683.515,22,163.77
2359,0.0,0.0,0.0,0.0,1.0,1.28,0.0,0.0,1.0,1.05,0.0,0.0,0.0,0.0,1.0,1.155,4.0,4.27,3.0,14.75,8.0,29.09,15.0,37.188,12.0,34.3,12.0,53.75,10.0,33.86,20.0,98.565,6.0,48.06,14.0,83.44,14.0,84.665,13,98.175,9,77.02
2360,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.96,2.0,2.54,1.0,3.745,2.0,4.98,5.0,12.78,61.0,81.652,89.0,221.465,136.0,468.361,165.0,523.574,209.0,1045.535,164.0,924.415,159.0,835.255,131.0,758.05,194.0,1212.545,233.0,1562.565,219.0,1495.585,292,2112.055,112,813.305
2361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.93,8.0,28.245,11.0,34.18,21.0,70.08,27.0,106.15,27.0,160.21,17.0,69.68,17.0,89.385,23.0,223.72,18.0,112.205,11,71.515,4,31.98
2365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.345,1.0,0.16,1.0,0.495,4.0,8.88,2.0,2.72,14.0,21.46,27.0,124.785,42.0,187.185,47.0,175.526,31.0,104.768,34.0,102.71,28.0,230.07,39.0,184.27,51.0,384.07,65.0,508.205,61.0,455.655,71,543.86,31,302.925
2369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.155,1.0,1.92,2.0,3.2,4.0,7.58,5.0,17.02,10.0,27.95,7.0,23.05,37.0,145.59,21.0,78.005,23.0,294.47,7.0,55.46,10.0,55.39,12,66.33,5,33.46
2370,0.0,0.0,0.0,0.0,2.0,5.36,1.0,1.5,1.0,0.96,2.0,1.155,0.0,0.0,3.0,5.445,17.0,27.59,63.0,195.215,80.0,312.792,92.0,337.055,118.0,463.2,68.0,302.34,72.0,379.57,76.0,367.355,92.0,687.195,110.0,739.47,98.0,638.125,118,961.685,55,408.6
2371,0.0,0.0,0.0,0.0,1.0,1.12,3.0,1.92,2.0,0.48,0.0,0.0,1.0,1.65,2.0,0.625,2.0,4.44,10.0,38.97,36.0,222.214,27.0,84.492,14.0,66.047,26.0,90.25,21.0,96.85,18.0,105.9,10.0,42.78,18.0,142.65,17.0,77.275,36,260.28,11,71.07
2372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.76,1.0,0.96,1.0,0.96,0.0,0.0,8.0,9.31,20.0,31.49,35.0,108.855,49.0,134.542,111.0,331.208,79.0,249.556,67.0,258.535,73.0,309.56,42.0,158.15,72.0,295.385,106.0,610.09,101.0,636.18,82,487.39,25,181.95
2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60.44,1.0,1.61,4.0,15.56,1.0,11.0,6.0,25.5,9.0,49.42,1.0,2.08,5.0,29.265,3.0,31.185,8,64.91,2,19.86
2380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,2.0,5.13,14.0,28.41,88.0,241.525,95.0,419.445,93.0,302.1,134.0,585.727,95.0,453.405,71.0,450.395,75.0,380.79,88.0,420.675,165.0,1135.08,159.0,1225.72,228,1825.105,59,435.635
2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.98,0.0,0.0,2.0,3.14,11.0,82.27,15.0,46.21,20.0,71.0,6.0,40.04,48.0,176.435,17.0,74.32,13.0,61.03,12.0,80.56,17.0,433.085,26,344.85,10,67.32
2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,8.0,26.8,6.0,24.81,14.0,46.68,24.0,104.32,15.0,59.54,13.0,60.38,13.0,71.63,22.0,161.455,17.0,222.555,11.0,56.88,28,161.765,11,63.15
2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.33,4.0,20.829,6.0,42.25,4.0,23.015,3.0,7.06,8.0,48.15,7.0,46.95,0.0,0.0,1.0,3.6,9,51.84,0,0.0
2387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.06,11.0,38.2,1.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.94,1.0,10.26,1.0,6.05,0.0,0.0,0,0.0,0,0.0
2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.12,22.0,64.255,176.0,367.21,52.0,164.115,44.0,197.565,28.0,170.07,37.0,207.97,66.0,292.415,31.0,267.495,91.0,436.305,62.0,432.415,40,362.025,18,158.27
2390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.155,6.0,14.95,65.0,314.736,821.0,1455.475,138.0,433.41,102.0,468.375,95.0,589.625,201.0,837.37,186.0,833.065,152.0,965.067,333.0,1585.366,100.0,673.995,121,1000.72,66,494.35
2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.225,0.0,0.0,0.0,0.0,2.0,3.77,2.0,2.1,4.0,18.69,6.0,23.22,6.0,20.03,12.0,34.58,10.0,36.06,26.0,97.525,11.0,34.18,10.0,55.44,9.0,46.01,7.0,41.08,11,91.93,8,58.07
2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.12,1.0,1.62,134.0,238.477,5.0,19.105,16.0,55.59,5.0,20.6,10.0,44.0,24.0,95.66,24.0,109.885,10.0,47.26,12.0,87.76,23,110.48,4,43.63
2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.92,3.0,24.12,28.0,94.435,6.0,36.185,9.0,46.7,4.0,23.055,3.0,22.82,3.0,14.18,5.0,42.575,6.0,35.14,4.0,50.23,8,106.79,0,0.0
2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0,0.0,3.0,18.0,4.0,29.355,1.0,4.08,5.0,29.695,4.0,28.72,6.0,48.39,1.0,11.0,2,13.2,0,0.0
2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.255,0.0,0.0,0.0,0.0,0.0,0.0,23.0,163.88,6.0,35.21,7.0,43.1,11.0,153.9,12.0,62.7,11.0,126.79,9.0,58.88,20.0,112.15,11.0,67.17,11,74.94,2,26.64
2400,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,1.0,0.26,2.0,0.42,0.0,0.0,2.0,13.29,7.0,34.32,55.0,279.26,653.0,1402.27,101.0,444.438,111.0,622.99,120.0,842.595,157.0,1001.88,139.0,673.81,185.0,1199.54,358.0,2355.56,379.0,2716.64,120,1182.755,57,458.35
2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.575,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.4,5.0,16.64,3.0,16.42,3.0,13.5,4.0,17.85,3.0,16.11,2.0,10.13,5.0,33.6,13.0,88.195,5,50.965,2,15.08
2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.06,18.0,46.38,11.0,78.27,31.0,99.665,17.0,80.72,32.0,126.675,39.0,176.69,26.0,116.83,49.0,413.68,47.0,315.09,43.0,293.195,34,240.59,10,85.21
2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.44,0.0,0.0,1.0,2.64,0.0,0.0,3.0,5.01,6.0,19.46,9.0,35.41,8.0,21.11,6.0,20.75,8.0,34.7,12.0,50.54,19.0,80.19,9.0,46.48,12.0,64.46,20.0,122.73,16,159.97,8,62.9
